regime,arm,period,instrument_id,signal_date,entry_date,exit_date,entry_price,stop_price,exit_price,shares,initial_risk_per_share,costs,mfe,mae,exit_reason,gross_r,net_r,holding_days
1x,NONE,holdout,WSFS,2026-06-09,2026-06-10,2026-07-10,73.9069380015,70.97268956863300217545623179,77.5711959995,340,2.93424843286699782454376821,3.400,1.780032985617597928686017255,-0.3602080824721730229124456577,time,1.248789283468995105155707606,1.245381255747828635301813580,30
1x,NONE,holdout,WSFS,2026-07-16,2026-07-17,2026-07-31,79.8298960005,76.75571215319134584433456918,80.1598970015,325,3.07418384730865415566543082,3.250,0.8035000904914963460844213903,-0.8945118890359927091754399313,end_of_data,0.1073458899632515195403791209,0.1040929940739068832936430353,14
1x,A,primary,WSFS,2017-06-09,2017-06-12,2017-06-21,47.0735239995,44.58065023366009052214898944,44.55835990854326047688791495,401,2.49287376583990947785101056,4.010,0.3114774647397306639103309209,-1.092524634348012485431806290,stop,-1.008941618072393607742406971,-1.012953052641215731026241648,9
1x,A,primary,WSFS,2017-09-20,2017-09-21,2017-10-19,44.2521150000,42.63427458632846990992964368,51.4742500000,618,1.61784041367153009007035632,6.180,4.541784800223095208356628924,-0.01366945702006057398203085823,time,4.464058963399284353412364110,4.457877884032311450865662388,28
1x,A,primary,WSFS,2017-11-29,2017-11-30,2017-12-01,52.4262020010,49.88657864877400101625710992,49.86163535944961401574898137,393,2.53962335222599898374289008,3.930,0.02905863931961229542388316895,-1.683792991292145157095946497,stop,-1.009821649065608102740670426,-1.013759240831424448983863709,1
1x,A,primary,WSFS,2018-01-11,2018-01-12,2018-02-06,50.5752739995,47.96587091921716677636302278,47.94188798375755819297484127,383,2.60940308028283322363697722,3.830,0.9292263118801806299403269386,-1.063566997552247818121068781,stop,-1.009190966179517605534247362,-1.013023260268369566232065297,25
1x,A,primary,WSFS,2018-04-23,2018-04-24,2018-05-22,50.6252979990,48.38480680444615519962027151,52.5736980010,446,2.24049119455384480037972849,4.460,1.149168989040685660763274151,-0.8994889173850610278752529583,time,0.8696307339819696429182569927,0.8651674269962926348820074784,28
1x,A,primary,WSFS,2018-05-30,2018-05-31,2018-06-28,53.2766250000,51.14935830128876693051221553,53.9230259995,470,2.12726669871123306948778447,4.700,1.609283876851920749896215723,-0.6471323040190506968806167295,time,0.3038645788474057439871353204,0.2991637108245770487170387382,28
1x,A,primary,WSFS,2018-07-24,2018-07-25,2018-08-08,56.5282500000,54.43333823445219760890832994,53.9730000000,477,2.09491176554780239109167006,4.770,0.5593319104270707277517145618,-2.877567494315762576323189233,stop_gap,-1.219741108920557761066616230,-1.224514579653051872253649265,14
1x,A,primary,WSFS,2019-05-03,2019-05-06,2019-05-14,43.7618720010,41.69837657013451485602534871,41.67752738184944759859733604,484,2.06349543086548514397465129,4.840,0.2753240886807833111936780962,-1.105828472827255975548166637,stop,-1.010103820911453412102671495,-1.014949966849273944462795610,8
1x,A,primary,WSFS,2019-07-05,2019-07-08,2019-07-10,42.0910350000,40.30893756773149068017566646,40.28878309894762493483557863,561,1.78209743226850931982433354,5.610,0.04430902518022517064419319111,-1.201412426297357218001083099,stop,-1.011309409024965736898710205,-1.016920774497430710448878410,2
1x,A,primary,WSFS,2019-07-30,2019-07-31,2019-08-02,42.6212979990,40.92851045513272849550550932,40.90804619990516213125775657,590,1.69278754386727150449449068,5.900,0.2532515096493489391249071365,-1.087731892682436359910443611,stop,-1.012089086608479280330368502,-1.017996502477782299268850224,2
1x,A,primary,WSFS,2019-09-09,2019-09-10,2019-10-08,43.0315029990,40.80980885678626311406742113,42.5986890005,450,2.22169414221373688593257887,4.500,1.358646063671174419141249599,-0.3382571816349065943358032030,time,-0.1948125938112868116201420719,-0.1993136634274833129821501696,28
1x,A,primary,WSFS,2019-10-22,2019-10-23,2019-10-23,45.2226010005,43.30849685467363148290470982,43.28684260624629466716325747,522,1.91410414582636851709529018,5.220,0,-1.364920506648854608152804484,stop,-1.011312993848612199620343305,-1.016537369973497891275814943,0
1x,A,primary,WSFS,2020-10-08,2020-10-09,2020-10-19,31.6158000000,29.29900513076725372302891788,29.28435562820187009616740342,431,2.31679486923274627697108212,4.310,0,-1.008202767978999939386065705,stop,-1.006323176367459371778916332,-1.010639484268862702884829408,10
1x,A,primary,WSFS,2020-10-22,2020-10-23,2020-10-28,32.3961910005,30.15572157883474450522613317,29.8350750000,446,2.24046942166525549477386683,4.460,0.6444225417845122034011958349,-1.203404060965056499206650291,stop_gap,-1.143115802310937200401009949,-1.147579152671044941254589494,5
1x,A,primary,WSFS,2020-11-03,2020-11-04,2020-12-03,33.6067950000,30.92510265192116055006095795,40.4097850000,372,2.68169234807883944993904205,3.720,3.036591802125915143429043498,-0.7818924499307837937478304012,time,2.536827166201093974865713024,2.533098177673694854809876234,29
1x,A,primary,WSFS,2020-12-04,2020-12-07,2021-01-06,41.7208510005,38.34032115167133499215615886,46.8265730010,295,3.38052984882866500784384114,2.950,1.792366365763479782017759303,-0.3286023345970169182259083738,time,1.510331879562934366723916487,1.507373763395593041523764873,30
1x,A,primary,WSFS,2021-02-24,2021-02-25,2021-02-26,54.9774760005,50.88880029993573008797152343,50.86335589978576222292753767,244,4.08867570056426991202847657,2.440,0.02507560075890846343370043289,-1.178248497388812182886192281,stop,-1.006223139718920807180244057,-1.008668919411993534887102496,1
1x,A,primary,WSFS,2021-05-06,2021-05-07,2021-06-07,51.6458089995,48.56001617796079287286655901,53.8930380010,324,3.08579282153920712713344099,3.240,0.8568922651071128353852394903,-0.4750186043821464263482276934,time,0.7282501228903216582477538615,0.7250094646289507747328022418,31
1x,A,primary,WSFS,2021-06-08,2021-06-09,2021-06-14,54.3471600000,51.42430224941646718041828386,51.39859009829175894682807472,342,2.92285775058353281958171614,3.420,0.2301993656262167103788103873,-1.210171449258461258347902281,stop,-1.008796921820630833298875563,-1.012218230982188063998281223,5
1x,A,primary,WSFS,2021-09-27,2021-09-28,2021-10-26,50.7453610005,47.81644515288332970603183311,53.4332690005,341,2.92891584761667029396816689,3.410,1.821370526517833034206425595,-0.6846762095031884064276629197,time,0.9177143147308980515602032141,0.9143000821205151885620641289,28
1x,A,primary,WSFS,2022-01-03,2022-01-04,2022-02-02,52.6863300000,49.54096687294239354825171462,51.8140800000,317,3.14536312705760645174828538,3.170,1.148887697230837619692510959,-0.8572390185429351546669793748,time,-0.2773129730225978399728344473,-0.2804922561756227507205883533,29
1x,A,primary,WSFS,2022-07-29,2022-08-01,2022-08-29,47.1635689995,44.12881956621614546824578131,48.6956409995,329,3.03474943328385453175421869,3.290,1.438810714522534703887776652,-0.06707967295992543014068807379,time,0.5048429973153233397070586454,0.5015478323536549367879591602,28
1x,A,primary,WSFS,2023-01-12,2023-01-13,2023-02-13,47.7938850000,45.04369583463837697275165015,51.1344200000,363,2.75018916536162302724834985,3.630,1.293043054924698554732207376,-0.6995467890831530391946283823,time,1.214656446935988222683687039,1.211020333418434931900373327,31
1x,A,primary,WSFS,2023-07-24,2023-07-25,2023-07-25,45.4227020010,42.56869156175624837825840425,42.54740721597537025406927505,350,2.85401043924375162174159575,3.500,0,-1.451537437998202569107455578,stop,-1.007457697241821580594428009,-1.010961538665278242650003292,0
1x,A,holdout,WSFS,2023-11-14,2023-11-15,2023-12-14,39.7198510005,36.53487252767361277928783694,46.1968909995,313,3.18497847282638722071216306,3.130,2.138208486369012993330634468,-0.8257044821299025621429989723,time,2.033621280099955841195113176,2.030481541453268574008460260,29
1x,A,holdout,WSFS,2024-01-29,2024-01-30,2024-02-01,47.1135450000,44.04897052638444038823961600,44.02694604112124816804549619,326,3.06457447361555961176038400,3.260,0.1946286524067755824731881122,-1.675124897174871419300268700,stop,-1.007186800468649702835215926,-1.010449896238093374643489290,2
1x,A,holdout,WSFS,2024-03-27,2024-03-28,2024-04-10,44.9724760005,42.43256028084174178988924107,42.41134400070132091899429645,393,2.53991571965825821011075893,3.930,0.2076935055037879565229177910,-1.323852982394398459707029836,stop,-1.008353143364644984779093314,-1.012290281877786469947161345,13
1x,A,holdout,WSFS,2024-05-03,2024-05-06,2024-05-23,46.4131939995,43.68264432657031231031915575,43.66080300440702715416399617,366,2.73054967292968768968084425,3.660,0.4163282623166082948510566207,-1.085200181075886595632795049,stop,-1.007998873772492464541975328,-1.011661140055043077714186270,17
1x,A,holdout,WSFS,2024-06-27,2024-06-28,2024-07-29,46.6533160005,44.51312247787464769611890943,56.5716980010,467,2.14019352262535230388109057,4.670,5.577385350114226362784694754,-0.5762647103926854777717454936,time,4.634338855643870844151376959,4.629666380984788095461926160,31
1x,A,holdout,WSFS,2024-11-06,2024-11-07,2024-12-06,58.4191939995,54.50126607504333825437514312,59.5202240005,255,3.91792792445666174562485688,2.550,1.105381743616581764197406857,-0.8446283503183430546282255496,time,0.2810235466883150596232422108,0.2784711771213361571144517877,29
1x,A,holdout,WSFS,2025-02-04,2025-02-05,2025-02-24,57.5887810005,53.77896171175136890080711934,53.75207223089549321635671578,262,3.80981928874863109919288066,2.620,0.4832825023847167023474430912,-1.081095896769646988691613274,stop,-1.007057941287474496639779391,-1.009682737699612088761924137,19
1x,A,holdout,WSFS,2025-05-02,2025-05-05,2025-06-03,52.8364060005,48.67706396173520685598769180,53.1234269990,240,4.15934203876479314401230820,2.400,1.015447866546288692972230411,-0.4727687653896257159716786031,time,0.06900634663487235410677057869,0.06660212021954015484585933986,29
1x,A,holdout,WSFS,2025-06-24,2025-06-25,2025-07-24,54.3071389995,51.30683209849621574674008823,56.5816959995,333,3.00030690100378425325991177,3.330,1.787436811449455079068721610,-0.2090249498443589376832715522,time,0.7581081119531548639083624588,0.7547751195860558865518558403,29
1x,A,holdout,WSFS,2025-08-22,2025-08-25,2025-09-16,57.5687710005,54.75377111957172562467947429,54.72639423401193976186713455,355,2.81499988092827437532052571,3.550,0.6114494040164602729739770348,-1.324607871482538200163225460,stop,-1.009725359402416052994039338,-1.013277757421240266921958255,22
1x,A,holdout,WSFS,2025-11-10,2025-11-11,2025-11-17,54.9874789995,52.17647492119348054136299987,52.15038668373288380109231837,355,2.81100407830651945863700013,3.550,0.4028880673777901818099221274,-1.048549883739656053705031730,stop,-1.009280754041564221653227386,-1.012838201744032326381501650,6
1x,A,holdout,WSFS,2025-11-25,2025-11-26,2025-12-26,56.5982850000,53.57580454932819910783591139,56.8915380010,330,3.02248045067180089216408861,3.300,0.7482979747635068253127312870,-0.4394685165638588856693418969,time,0.09702395293733635956368580911,0.09371541210036342916343780588,30
1x,A,holdout,WSFS,2026-01-21,2026-01-22,2026-02-20,59.2396039995,56.73889477048385266390303690,67.6261739980,399,2.50070922901614733609696310,3.990,4.830787946207078057462328104,-0.7636241660336070619345453670,time,3.353676589500780803072252724,3.349677723945374229662165837,29
1x,A,holdout,WSFS,2026-04-01,2026-04-02,2026-05-01,65.4527079990,62.19858208400127336285669955,72.0939320015,307,3.25412591499872663714330045,3.070,2.337736830015373509985424189,-0.1452632784801706030060791462,time,2.040862638993057759008111271,2.037789617155178473051880477,29
1x,A,holdout,WSFS,2026-06-09,2026-06-10,2026-07-10,73.9069380015,70.97268956863300217545623179,77.5711959995,340,2.93424843286699782454376821,3.400,1.780032985617597928686017255,-0.3602080824721730229124456577,time,1.248789283468995105155707606,1.245381255747828635301813580,30
1x,A,holdout,WSFS,2026-07-16,2026-07-17,2026-07-31,79.8298960005,76.75571215319134584433456918,80.1598970015,325,3.07418384730865415566543082,3.250,0.8035000904914963460844213903,-0.8945118890359927091754399313,end_of_data,0.1073458899632515195403791209,0.1040929940739068832936430353,14
1x,B,primary,WSFS,2017-06-09,2017-06-12,2017-06-21,47.0735239995,44.58065023366009052214898944,44.55835990854326047688791495,401,2.49287376583990947785101056,4.010,0.3114774647397306639103309209,-1.092524634348012485431806290,stop,-1.008941618072393607742406971,-1.012953052641215731026241648,9
1x,B,primary,WSFS,2017-10-16,2017-10-17,2017-10-31,50.5752739995,48.87727994122280007087981244,48.85284130125218867084437253,588,1.69799405827719992912018756,5.880,0.9274048945128425349149985237,-1.369424108503208751621811915,stop,-1.014392653408579688640306299,-1.020281955524363350511599724,14
1x,B,primary,WSFS,2017-11-29,2017-11-30,2017-12-01,52.4262020010,49.88657864877400101625710992,49.86163535944961401574898137,393,2.53962335222599898374289008,3.930,0.02905863931961229542388316895,-1.683792991292145157095946497,stop,-1.009821649065608102740670426,-1.013759240831424448983863709,1
1x,B,primary,WSFS,2018-01-11,2018-01-12,2018-02-06,50.5752739995,47.96587091921716677636302278,47.94188798375755819297484127,383,2.60940308028283322363697722,3.830,0.9292263118801806299403269386,-1.063566997552247818121068781,stop,-1.009190966179517605534247362,-1.013023260268369566232065297,25
1x,B,primary,WSFS,2018-04-23,2018-04-24,2018-05-22,50.6252979990,48.38480680444615519962027151,52.5736980010,446,2.24049119455384480037972849,4.460,1.149168989040685660763274151,-0.8994889173850610278752529583,time,0.8696307339819696429182569927,0.8651674269962926348820074784,28
1x,B,primary,WSFS,2018-05-30,2018-05-31,2018-06-28,53.2766250000,51.14935830128876693051221553,53.9230259995,470,2.12726669871123306948778447,4.700,1.609283876851920749896215723,-0.6471323040190506968806167295,time,0.3038645788474057439871353204,0.2991637108245770487170387382,28
1x,B,primary,WSFS,2018-07-24,2018-07-25,2018-08-08,56.5282500000,54.43333823445219760890832994,53.9730000000,477,2.09491176554780239109167006,4.770,0.5593319104270707277517145618,-2.877567494315762576323189233,stop_gap,-1.219741108920557761066616230,-1.224514579653051872253649265,14
1x,B,primary,WSFS,2019-09-09,2019-09-10,2019-10-08,43.0315029990,40.80980885678626311406742113,42.5986890005,450,2.22169414221373688593257887,4.500,1.358646063671174419141249599,-0.3382571816349065943358032030,time,-0.1948125938112868116201420719,-0.1993136634274833129821501696,28
1x,B,primary,WSFS,2019-10-22,2019-10-23,2019-10-23,45.2226010005,43.30849685467363148290470982,43.28684260624629466716325747,522,1.91410414582636851709529018,5.220,0,-1.364920506648854608152804484,stop,-1.011312993848612199620343305,-1.016537369973497891275814943,0
1x,B,primary,WSFS,2020-11-09,2020-11-10,2020-12-09,37.8789310005,34.27368484401625016842698407,41.9390190005,277,3.60524615648374983157301593,2.770,1.414901723236326371300361527,-0.5350342020422023285769454816,time,1.126161106280705165395820918,1.123387370572807442081952300,29
1x,B,primary,WSFS,2020-12-23,2020-12-24,2021-01-26,44.3921839995,41.63374848124376678851635104,45.4072850000,362,2.75843551825623321148364896,3.620,1.228165377830413812488287409,-0.3451902330861557583828736696,time,0.3679988144662899754422053611,0.3643735711231642391037925476,33
1x,B,primary,WSFS,2021-02-24,2021-02-25,2021-02-26,54.9774760005,50.88880029993573008797152343,50.86335589978576222292753767,244,4.08867570056426991202847657,2.440,0.02507560075890846343370043289,-1.178248497388812182886192281,stop,-1.006223139718920807180244057,-1.008668919411993534887102496,1
1x,B,primary,WSFS,2021-05-06,2021-05-07,2021-06-07,51.6458089995,48.56001617796079287286655901,53.8930380010,324,3.08579282153920712713344099,3.240,0.8568922651071128353852394903,-0.4750186043821464263482276934,time,0.7282501228903216582477538615,0.7250094646289507747328022418,31
1x,B,primary,WSFS,2021-06-08,2021-06-09,2021-06-14,54.3471600000,51.42430224941646718041828386,51.39859009829175894682807472,342,2.92285775058353281958171614,3.420,0.2301993656262167103788103873,-1.210171449258461258347902281,stop,-1.008796921820630833298875563,-1.012218230982188063998281223,5
